,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 4, 10:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,10.3
"Jan 4, 11:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,8.5
"Jan 5, 12:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,8.5
"Jan 5, 01:00 am",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,8.5
"Jan 5, 02:00 am",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,10.4
"Jan 5, 03:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,10.4
"Jan 5, 04:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,10.4
"Jan 5, 05:00 am",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,5.5
"Jan 5, 06:00 am",0,16.9,80.2279,0,0,0,0,16.9,0,0,1,2,0,5.5
"Jan 5, 07:00 am",95.1419,16.8,74.1371,0,119.617,33,33,16.1703,33.4162,0.0951419,1,1,33.4162,5.5
"Jan 5, 08:00 am",372.442,16.8,61.9753,17,402.637,104,108,17.4453,113.653,0.372442,1,1,113.132,9.9
"Jan 5, 09:00 am",440.487,16.7,51.0219,0,472.191,134,134,17.6467,132.796,0.440487,1,1,132.796,9.9
"Jan 5, 10:00 am",533.569,17.2,42.3542,0,567.409,162,162,18.5198,160.21,0.533569,1,1,160.21,9.9
"Jan 5, 11:00 am",324.023,17.7,37.6142,0,353.169,104,104,18.2387,99.591,0.324023,1,1,99.591,10.4
"Jan 5, 12:00 pm",382.351,18.3,38.2974,0,412.763,121,121,19.0224,116.813,0.382351,1,1,116.813,10.4
"Jan 5, 01:00 pm",492.343,18.3,44.1522,0,525.227,151,151,19.4363,148.922,0.492343,1,1,148.922,10.4
"Jan 5, 02:00 pm",555.237,18.4,53.4997,29,589.584,143,154,19.8752,168.001,0.555237,1,1,167.507,9.6
"Jan 5, 03:00 pm",1001.58,18.4,64.8267,482,1047.35,89,197,21.8703,317.893,1.00158,1,1,300.314,9.6
"Jan 5, 04:00 pm",219.906,17.6,75.6788,283,246.869,10,31,18.1084,86.4525,0.219906,1,3,69.5738,9.6
"Jan 5, 05:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,6.9
"Jan 5, 06:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,6.9
"Jan 5, 07:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,6.9
"Jan 5, 08:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,4.6
"Jan 5, 09:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,4.6
"Jan 5, 10:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,4.6
"Jan 5, 11:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,8.8
"Jan 6, 12:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,8.8
"Jan 6, 01:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.8
"Jan 6, 02:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,3.5
"Jan 6, 03:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,3.5
"Jan 6, 04:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.5
"Jan 6, 05:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,5.7
"Jan 6, 06:00 am",0,10.7,80.2783,0,0,0,0,10.7,0,0,1,2,0,5.7
"Jan 6, 07:00 am",39.3077,11.1,74.1831,0,62.715,18,18,10.1166,17.0542,0.0393077,1,1,17.0542,5.7
"Jan 6, 08:00 am",727.354,11.5,61.9989,185,765.89,111,160,15.1701,218.681,0.727354,1,1,212.998,2.9
"Jan 6, 09:00 am",936.712,12,51.0143,117,980.71,182,229,17.6697,277.482,0.936712,1,1,275.838,2.9
"Jan 6, 10:00 am",656.066,13.5,42.3034,10,692.835,187,192,17.3043,194.613,0.656066,1,1,194.546,2.9
"Jan 6, 11:00 am",590.852,15.1,37.5125,1,626.044,178,179,18.691,176.908,0.590852,1,1,176.904,2
"Jan 6, 12:00 pm",645.845,16.7,38.1561,7,682.363,190,194,20.7289,194.66,0.645845,1,1,194.629,2
"Jan 6, 01:00 pm",1073.64,17.2,43.9958,116,1121.43,226,281,24.8545,326.962,1.07364,1,1,326.061,2
"Jan 6, 02:00 pm",564.637,17.7,53.3448,30,599.206,146,157,21.5003,172.025,0.564637,1,1,171.52,2.2
"Jan 6, 03:00 pm",599.67,18.2,64.6795,190,635.072,90,133,21.9585,189.043,0.59967,1,1,182.172,2.2
"Jan 6, 04:00 pm",176.829,17.9,75.6311,172,202.917,14,27,18.4814,67.5292,0.176829,1,3,57.2843,2.2
"Jan 6, 05:00 pm",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,1.4
"Jan 6, 06:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,1.4
"Jan 6, 07:00 pm",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,1.4
"Jan 6, 08:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,0.4
"Jan 6, 09:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,0.4
"Jan 6, 10:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,0.4
"Jan 6, 11:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,3.6
"Jan 7, 12:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,3.6
"Jan 7, 01:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,3.6
"Jan 7, 02:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,6.9
"Jan 7, 03:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,6.9
"Jan 7, 04:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,6.9
"Jan 7, 05:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,9
"Jan 7, 06:00 am",0,12,80.3287,0,0,0,0,12,0,0,1,2,0,9
"Jan 7, 07:00 am",21.8543,12.5,74.2249,0,44.9337,13,13,11.725,12.3058,0.0218543,1,1,12.3058,9
"Jan 7, 08:00 am",116.589,12.9,62.0175,0,141.481,41,41,12.5321,38.8859,0.116589,1,1,38.8859,10
"Jan 7, 09:00 am",207.397,13.4,51.0008,0,234.104,68,68,13.3837,64.5872,0.207397,1,1,64.5872,10
"Jan 7, 10:00 am",270.508,14.3,42.2459,0,298.519,87,87,14.5421,82.7861,0.270508,1,1,82.7861,10
"Jan 7, 11:00 am",296.511,15.2,37.4036,0,325.07,95,95,15.628,90.59,0.296511,1,1,90.59,7.8
"Jan 7, 12:00 pm",288.339,16.1,38.0082,0,316.726,93,93,16.5154,88.6186,0.288339,1,1,88.6186,7.8
"Jan 7, 01:00 pm",244.392,16.2,43.8344,0,271.859,80,80,16.425,76.0341,0.244392,1,1,76.0341,7.8
"Jan 7, 02:00 pm",302.99,16.3,53.1864,0,331.687,96,96,16.8595,92.9493,0.30299,1,1,92.9493,5.9
"Jan 7, 03:00 pm",421.969,16.4,64.5302,70,453.259,93,109,17.6451,129.98,0.421969,1,1,127.471,5.9
"Jan 7, 04:00 pm",74.2678,16,75.584,32,98.3403,19,21,15.4905,29.2919,0.0742678,1,3,27.3884,5.9
"Jan 7, 05:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,4.6
"Jan 7, 06:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,4.6
"Jan 7, 07:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,4.6
"Jan 7, 08:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,6.5
"Jan 7, 09:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,6.5
"Jan 7, 10:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,6.5
"Jan 7, 11:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,7.4
"Jan 8, 12:00 am",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,7.4
"Jan 8, 01:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,7.4
"Jan 8, 02:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,8.1
"Jan 8, 03:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,8.1
"Jan 8, 04:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,8.1
"Jan 8, 05:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,7.3
"Jan 8, 06:00 am",0,5.1,80.379,5,1.95757,0,0,4.00244,0.835647,0,1,2,0.518401,7.3
"Jan 8, 07:00 am",343.413,5,74.2625,225,372.976,35,57,5.61998,112.309,0.343413,1,1,99.4595,7.3
"Jan 8, 08:00 am",1325,4.9,62.0311,684,1380.21,57,238,11.251,398.257,1.325,1,1,377.201,5.3
"Jan 8, 09:00 am",2019.18,4.8,50.9814,790,2097.93,72,389,15.3218,594.912,2.01918,1,1,583.841,5.3
"Jan 8, 10:00 am",2556.41,5.5,42.1818,857,2656.52,93,517,19.4239,758.829,2.55641,1,1,753.184,5.3
"Jan 8, 11:00 am",2705.72,6.3,37.2877,856,2812.26,95,558,21.4056,808.144,2.70572,1,1,804.643,5.3
"Jan 8, 12:00 pm",2702.47,7,37.8539,903,2808.87,75,558,22.2294,810.657,2.70247,1,1,806.745,5.3
"Jan 8, 01:00 pm",2456.67,7.4,43.6681,895,2552.6,68,497,21.2379,736.541,2.45667,1,1,729.785,5.3
"Jan 8, 02:00 pm",1929.03,7.8,53.0247,824,2004.46,61,371,18.7027,579.973,1.92903,1,1,566.44,5.2
"Jan 8, 03:00 pm",1190.38,8.2,64.3789,692,1241.54,51,212,14.8265,369.332,1.19038,1,1,344.747,5.2
"Jan 8, 04:00 pm",264.804,7.5,75.5376,304,292.696,13,37,8.55305,97.1104,0.264804,1,3,79.0503,5.2
"Jan 8, 05:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3
"Jan 8, 06:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,3
"Jan 8, 07:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3
"Jan 8, 08:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,5.5
"Jan 8, 09:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,5.5
"Jan 8, 10:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,5.5
"Jan 8, 11:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,5.2
"Jan 9, 12:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,5.2
"Jan 9, 01:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,5.2
"Jan 9, 02:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,6
"Jan 9, 03:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,6
"Jan 9, 04:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,6
"Jan 9, 05:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,6.8
"Jan 9, 06:00 am",0,1,80.4294,2,0.790252,0,0,-0.100198,0.332526,0,1,2,0.205664,6.8
"Jan 9, 07:00 am",243.483,1.9,74.2958,90,270.931,42,51,1.93791,76.2651,0.243483,1,1,71.1196,6.8
"Jan 9, 08:00 am",1293.52,2.8,62.0396,652,1347.76,56,229,7.21904,381.974,1.29352,1,1,361.893,8.6
"Jan 9, 09:00 am",1950.07,3.6,50.9562,696,2026.27,93,373,10.8219,562.453,1.95007,1,1,552.719,8.6
"Jan 9, 10:00 am",2079.39,4.5,42.1109,506,2160.39,181,432,12.3594,596.636,2.07939,1,1,593.324,8.6
"Jan 9, 11:00 am",1495.22,5.4,37.1646,169,1555.77,259,351,10.3393,424.161,1.49522,1,1,423.478,9.9
"Jan 9, 12:00 pm",492.942,6.3,37.6931,0,525.84,145,145,7.48518,141.359,0.492943,1,1,141.359,9.9
"Jan 9, 01:00 pm",1054.53,6,43.497,89,1101.78,219,262,9.02174,298.836,1.05453,1,1,298.174,9.9
"Jan 9, 02:00 pm",375.46,5.8,52.8598,0,405.721,111,111,6.45958,108.584,0.37546,1,1,108.584,10.2
"Jan 9, 03:00 pm",1113.22,5.6,64.2256,491,1162.14,94,209,8.95281,331.7,1.11322,1,1,314.414,10.2
"Jan 9, 04:00 pm",287.582,5.1,75.4919,312,315.953,14,39,5.7042,102.795,0.287582,1,3,84.2839,10.2
"Jan 9, 05:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,7.7
"Jan 9, 06:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,7.7
"Jan 9, 07:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,7.7
"Jan 9, 08:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,8.2
"Jan 9, 09:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,8.2
"Jan 9, 10:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,8.2
"Jan 9, 11:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,8.4
"Jan 10, 12:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,8.4
"Jan 10, 01:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,8.4
"Jan 10, 02:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,5.4
"Jan 10, 03:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,5.4
"Jan 10, 04:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,5.4
"Jan 10, 05:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.4
"Jan 10, 06:00 am",0,-0.9,80.4797,0,0,0,0,-0.9,0,0,1,2,0,5.4
"Jan 10, 07:00 am",113.506,-0.7,74.3248,0,138.338,35,35,-1.44738,35.8,0.113506,1,1,35.8,5.4
"Jan 10, 08:00 am",1253.13,-0.5,62.043,606,1306.16,62,223,7.16172,369.303,1.25313,1,1,350.634,2.7
"Jan 10, 09:00 am",1931.85,-0.2,50.9252,718,2007.38,82,371,13.359,563.774,1.93185,1,1,553.757,2.7
"Jan 10, 10:00 am",2512.97,1.1,42.0335,797,2611.24,117,514,19.6826,746.404,2.51297,1,1,741.226,2.7
"Jan 10, 11:00 am",2562.29,2.3,37.0346,757,2662.65,116,528,19.6747,758.808,2.56229,1,1,755.79,3.7
"Jan 10, 12:00 pm",2515.62,3.6,37.526,748,2614.01,117,521,20.7381,748.755,2.51562,1,1,745.62,3.7
"Jan 10, 01:00 pm",2404.19,4.3,43.3211,826,2497.97,88,488,20.7221,718.509,2.40419,1,1,712.467,3.7
"Jan 10, 02:00 pm",1914.48,5.1,52.6918,807,1989.39,63,371,18.9552,575.75,1.91448,1,1,562.829,3.2
"Jan 10, 03:00 pm",1138.84,5.9,64.0706,638,1188.49,53,205,14.0783,351.168,1.13884,1,1,328.913,3.2
"Jan 10, 04:00 pm",300.046,5.6,75.447,317,328.68,16,42,7.31307,107.075,0.300046,1,3,88.2911,3.2
"Jan 10, 05:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,1
"Jan 10, 06:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,1
"Jan 10, 07:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,1
"Jan 10, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5
"Jan 10, 09:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,5
"Jan 10, 10:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,5
"Jan 10, 11:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,5.2
"Jan 11, 12:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,5.2
"Jan 11, 01:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,5.2
"Jan 11, 02:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,7.6
"Jan 11, 03:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,7.6
"Jan 11, 04:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,7.6
"Jan 11, 05:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,7.6
"Jan 11, 06:00 am",0,-0.9,80.5298,0,0,0,0,-0.9,0,0,1,2,0,7.6
