,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 2, 07:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,7.2
"Jan 2, 08:00 pm",0,-3,0,0,0,0,0,-3,0,0,1,0,0,8.4
"Jan 2, 09:00 pm",0,-3.5,0,0,0,0,0,-3.5,0,0,1,0,0,8.4
"Jan 2, 10:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,8.4
"Jan 2, 11:00 pm",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,8.8
"Jan 3, 12:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,8.8
"Jan 3, 01:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,8.8
"Jan 3, 02:00 am",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,8.5
"Jan 3, 03:00 am",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,8.5
"Jan 3, 04:00 am",0,-4.3,0,0,0,0,0,-4.3,0,0,1,0,0,8.5
"Jan 3, 05:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,7.3
"Jan 3, 06:00 am",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,7.3
"Jan 3, 07:00 am",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,7.3
"Jan 3, 08:00 am",423.166,-4.5,74.096,324,454.482,31,56,-3.68044,134.925,0.423166,1,2,116.526,9.3
"Jan 3, 09:00 am",1376.76,-4.5,63.3749,726,1433.56,51,210,-0.0915859,397.387,1.37676,1,1,373.1,9.3
"Jan 3, 10:00 am",2076.3,-3.3,53.8193,845,2157.18,61,343,3.82018,585.557,2.0763,1,1,570.819,9.3
"Jan 3, 11:00 am",2487.99,-2,46.9134,898,2585.23,66,432,7.03656,702.63,2.48799,1,1,693.62,9
"Jan 3, 12:00 pm",2643.59,-0.8,43.9477,915,2747.43,68,468,8.99152,750.521,2.64359,1,1,743.438,9
"Jan 3, 01:00 pm",2531.16,0,45.7013,905,2630.2,66,446,9.43422,721.277,2.53116,1,1,713.096,9
"Jan 3, 02:00 pm",2166,0.7,51.6937,863,2250.31,61,369,9.15664,622.151,2.166,1,1,609.361,8.4
"Jan 3, 03:00 pm",1538.4,1.5,60.6708,766,1600.36,54,247,7.43787,451.739,1.5384,1,1,430.127,8.4
"Jan 3, 04:00 pm",680.126,1.2,71.4692,530,717.486,33,93,3.63063,216.876,0.680126,1,1,189.702,8.4
"Jan 3, 05:00 pm",12.5823,0.9,78.2742,59,35.4886,1,2,0.2368,12.9603,0.0125823,1,3,9.24907,8.9
"Jan 3, 06:00 pm",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,8.9
"Jan 3, 07:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,8.9
"Jan 3, 08:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,10.5
"Jan 3, 09:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,10.5
"Jan 3, 10:00 pm",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,10.5
"Jan 3, 11:00 pm",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,9.3
"Jan 4, 12:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,9.3
"Jan 4, 01:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,9.3
"Jan 4, 02:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,7.7
"Jan 4, 03:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,7.7
"Jan 4, 04:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,7.7
"Jan 4, 05:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,6.1
"Jan 4, 06:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,6.1
"Jan 4, 07:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,6.1
"Jan 4, 08:00 am",6.41698,-0.1,74.1321,0,29.2086,8,8,-1.19032,7.56691,0.00641698,1,2,7.56691,6.7
"Jan 4, 09:00 am",1342.59,-0.1,63.3879,727,1398.33,50,210,5.22979,396.6,1.34259,1,1,372.26,6.7
"Jan 4, 10:00 am",2025.79,0.9,53.8012,846,2104.78,61,344,9.81132,586.325,2.02579,1,1,571.589,6.7
"Jan 4, 11:00 am",2403.28,2,46.8557,898,2497.01,67,434,15.5168,704.481,2.40328,1,1,695.515,4.9
"Jan 4, 12:00 pm",2550.03,3,43.8481,916,2649.87,68,470,17.6602,752.307,2.55003,1,1,745.28,4.9
"Jan 4, 01:00 pm",2446.56,3.6,45.5703,906,2542.07,66,448,17.7712,723.418,2.44656,1,1,715.321,4.9
"Jan 4, 02:00 pm",2140.16,4.3,51.5481,865,2223.48,62,372,13.4526,626.3,2.14016,1,1,613.626,7.6
"Jan 4, 03:00 pm",1523.97,4.9,60.5227,769,1585.46,54,249,11.3457,454.964,1.52397,1,1,433.476,7.6
"Jan 4, 04:00 pm",682.571,5,71.3259,536,719.992,34,96,7.70656,221.048,0.682572,1,1,193.737,7.6
"Jan 4, 05:00 pm",14.2079,5.1,78.2329,63,37.1445,1,2,4.48471,13.8176,0.0142079,1,3,9.8569,9.4
"Jan 4, 06:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,9.4
"Jan 4, 07:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,9.4
"Jan 4, 08:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,7.4
"Jan 4, 09:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.4
"Jan 4, 10:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.4
"Jan 4, 11:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,5.6
"Jan 5, 12:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,5.6
"Jan 5, 01:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,5.6
"Jan 5, 02:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,6.2
"Jan 5, 03:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,6.2
"Jan 5, 04:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,6.2
"Jan 5, 05:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,6.4
"Jan 5, 06:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,6.4
"Jan 5, 07:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,6.4
"Jan 5, 08:00 am",413.066,-0.1,74.1672,324,444.158,31,56,0.908002,134.528,0.413066,1,2,116.085,6.7
"Jan 5, 09:00 am",1345.32,0.1,63.3952,728,1401.14,51,211,5.59857,397.984,1.34532,1,1,373.6,6.7
"Jan 5, 10:00 am",1827.27,0.8,53.7768,544,1899.06,163,345,8.66028,522.589,1.82727,1,1,513.131,6.7
"Jan 5, 11:00 am",229.769,1.6,46.791,0,256.934,71,71,1.94248,67.4466,0.229769,1,1,67.4466,8.6
"Jan 5, 12:00 pm",468.868,2.3,43.7413,0,501.215,134,134,3.18818,132.271,0.468868,1,1,132.271,8.6
"Jan 5, 01:00 pm",2247.69,2.7,45.4327,651,2335.18,146,422,10.8456,642.797,2.24769,1,1,637.049,8.6
"Jan 5, 02:00 pm",2159.37,3.1,51.3972,866,2243.42,62,375,12.3676,628.69,2.15937,1,1,616.15,7.4
"Jan 5, 03:00 pm",1544.5,3.5,60.3707,772,1606.65,54,252,10.1093,458.243,1.5445,1,1,436.885,7.4
"Jan 5, 04:00 pm",703.021,3.1,71.1798,542,740.948,35,99,5.91788,225.279,0.703021,1,1,197.838,7.4
"Jan 5, 05:00 pm",13.7945,2.7,78.1919,68,36.7234,0,2,1.99602,13.9151,0.0137945,1,3,9.64229,7.3
"Jan 5, 06:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,7.3
"Jan 5, 07:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,7.3
"Jan 5, 08:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,7.5
"Jan 5, 09:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,7.5
"Jan 5, 10:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,7.5
"Jan 5, 11:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,5.4
"Jan 6, 12:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,5.4
"Jan 6, 01:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.4
"Jan 6, 02:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,5.5
"Jan 6, 03:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,5.5
"Jan 6, 04:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,5.5
"Jan 6, 05:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,5.9
"Jan 6, 06:00 am",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,5.9
"Jan 6, 07:00 am",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,5.9
"Jan 6, 08:00 am",419.915,-3.4,74.2011,326,451.159,31,56,-2.31823,134.909,0.419915,1,2,116.33,5.9
"Jan 6, 09:00 am",1359.8,-3.5,63.3969,728,1416.08,50,211,2.42338,396.874,1.3598,1,1,372.488,5.9
"Jan 6, 10:00 am",2051.78,-2.3,53.7458,847,2131.75,61,346,7.37981,587.494,2.05178,1,1,572.802,5.9
"Jan 6, 11:00 am",2457.73,-0.9,46.7192,900,2553.7,66,437,11.0231,706.09,2.45773,1,1,697.208,6
"Jan 6, 12:00 pm",2613.29,0.4,43.6272,918,2715.82,68,474,13.365,756.112,2.61329,1,1,749.208,6
"Jan 6, 01:00 pm",2511.6,1.2,45.2886,908,2609.82,67,454,13.7589,729.148,2.5116,1,1,721.231,6
"Jan 6, 02:00 pm",2183.17,2,51.241,868,2268.14,62,377,11.0622,631.767,2.18317,1,1,619.352,7.8
"Jan 6, 03:00 pm",1561.33,2.8,60.2147,774,1624.04,54,255,9.21284,461.077,1.56133,1,1,439.882,7.8
"Jan 6, 04:00 pm",719.252,1.9,71.0309,548,757.585,35,101,4.65917,228.751,0.719252,1,1,201.188,7.8
"Jan 6, 05:00 pm",20.5643,1,78.1513,73,43.6195,1,3,0.365615,15.9588,0.0205643,1,3,11.3743,8.3
"Jan 6, 06:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,8.3
"Jan 6, 07:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,8.3
"Jan 6, 08:00 pm",0,-1,0,0,0,0,0,-1,0,0,1,0,0,8.8
"Jan 6, 09:00 pm",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,8.8
"Jan 6, 10:00 pm",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,8.8
"Jan 6, 11:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,8.7
"Jan 7, 12:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,8.7
"Jan 7, 01:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,8.7
"Jan 7, 02:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,8.2
"Jan 7, 03:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,8.2
"Jan 7, 04:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,8.2
"Jan 7, 05:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,7
"Jan 7, 06:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,7
"Jan 7, 07:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,7
"Jan 7, 08:00 am",416.303,-1.4,74.2339,326,447.467,31,56,-0.690424,134.765,0.416303,1,2,116.166,11.8
"Jan 7, 09:00 am",1258.07,-1.1,63.3928,680,1311.24,43,194,2.3219,367.535,1.25807,1,1,344.762,11.8
"Jan 7, 10:00 am",1903.55,-0.4,53.7084,776,1978.06,56,318,5.11242,539.749,1.90355,1,1,526.327,11.8
"Jan 7, 11:00 am",2276.66,0.2,46.6403,796,2365.3,68,397,7.15203,642.733,2.27666,1,1,634.93,11.4
"Jan 7, 12:00 pm",2543.11,0.9,43.506,847,2642.66,76,452,8.83057,720.884,2.54311,1,1,714.584,11.4
"Jan 7, 01:00 pm",2568.97,1.3,45.1381,909,2669.61,67,456,9.40191,731.5,2.56897,1,1,723.678,11.4
"Jan 7, 02:00 pm",2196.57,1.7,51.0797,869,2282.06,62,380,10.6429,634.276,2.19657,1,1,622.003,8
"Jan 7, 03:00 pm",1580.87,2.1,60.0551,778,1644.22,54,258,8.45541,464.958,1.58087,1,1,443.877,8
"Jan 7, 04:00 pm",734.326,1.4,70.8793,555,773.037,35,104,4.16564,232.585,0.734326,1,1,204.858,8
"Jan 7, 05:00 pm",24.0728,0.8,78.1109,79,47.1937,1,3,-0.0156472,17.2452,0.0240728,1,3,12.2866,3.9
"Jan 7, 06:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,3.9
"Jan 7, 07:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,3.9
"Jan 7, 08:00 pm",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,7.7
"Jan 7, 09:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,7.7
"Jan 7, 10:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,7.7
"Jan 7, 11:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,7
"Jan 8, 12:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,7
"Jan 8, 01:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,7
"Jan 8, 02:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,8.9
"Jan 8, 03:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,8.9
"Jan 8, 04:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8.9
"Jan 8, 05:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,9.8
"Jan 8, 06:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,9.8
"Jan 8, 07:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,9.8
"Jan 8, 08:00 am",394.294,-0.9,74.2655,294,424.969,33,56,-0.13836,127.373,0.394294,1,2,110.581,8.7
"Jan 8, 09:00 am",1187.02,-0.5,63.3829,590,1238.08,58,189,3.41619,346.795,1.18702,1,1,327.047,8.7
"Jan 8, 10:00 am",1780.21,0.9,53.6646,716,1850.33,60,303,7.27345,509.301,1.78021,1,1,496.957,8.7
"Jan 8, 11:00 am",2176.41,2.4,46.5544,758,2261.12,73,388,10.5119,623.314,2.17641,1,1,615.938,8.7
"Jan 8, 12:00 pm",2441.12,3.8,43.3776,827,2536.4,74,443,13.1627,705.162,2.44112,1,1,699.082,8.7
"Jan 8, 01:00 pm",2459.22,4.5,44.9812,897,2555.26,59,445,14.0692,714.745,2.45922,1,1,707.133,8.7
"Jan 8, 02:00 pm",2192.3,5.2,50.9134,872,2277.63,62,383,12.5147,638.107,2.1923,1,1,625.953,10.8
"Jan 8, 03:00 pm",1577.38,5.9,59.8917,780,1640.62,55,261,11.1154,469.011,1.57738,1,1,448.103,10.8
"Jan 8, 04:00 pm",738.246,5.5,70.7253,561,777.056,36,107,7.78891,237,0.738246,1,1,209.167,10.8
"Jan 8, 05:00 pm",29.648,5,78.071,84,52.8735,2,4,4.51889,19.3024,0.029648,1,3,14.0329,11.4
"Jan 8, 06:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,11.4
"Jan 8, 07:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,11.4
"Jan 8, 08:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,13.6
"Jan 8, 09:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,13.6
"Jan 8, 10:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,13.6
"Jan 8, 11:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,12.9
"Jan 9, 12:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,12.9
"Jan 9, 01:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,12.9
"Jan 9, 02:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,11.9
"Jan 9, 03:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,11.9
"Jan 9, 04:00 am",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,11.9
"Jan 9, 05:00 am",0,-3.7,0,0,0,0,0,-3.7,0,0,1,0,0,9
"Jan 9, 06:00 am",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,9
"Jan 9, 07:00 am",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,9
"Jan 9, 08:00 am",50.9608,-4.9,74.296,0,74.5887,20,20,-5.71361,18.9643,0.0509608,1,2,18.9643,7.8
"Jan 9, 09:00 am",618.785,-5,63.3674,129,654.647,98,127,-3.52179,172.27,0.618785,1,1,167.957,7.8
"Jan 9, 10:00 am",902.089,-4.2,53.6143,129,945.156,149,193,-1.4628,246.793,0.902089,1,1,244.577,7.8
"Jan 9, 11:00 am",735.161,-3.4,46.4614,34,773.893,167,181,0.418322,202.175,0.735161,1,1,201.847,3.1
"Jan 9, 12:00 pm",1934.41,-2.6,43.2422,448,2010.03,178,379,9.59016,548.583,1.93441,1,1,545.33,3.1
"Jan 9, 01:00 pm",2330.71,-1.9,44.818,730,2421.5,119,435,14.2732,676.836,2.33071,1,1,670.73,3.1
"Jan 9, 02:00 pm",2185.02,-1.2,50.7422,873,2270.06,62,386,14.254,640.731,2.18502,1,1,628.728,3.2
"Jan 9, 03:00 pm",1595.93,-0.5,59.7249,783,1659.78,56,265,10.8755,473.613,1.59593,1,1,452.856,3.2
"Jan 9, 04:00 pm",761.909,-0.8,70.5688,567,801.319,36,110,4.51518,240.602,0.761909,1,1,212.671,3.2
"Jan 9, 05:00 pm",30.8811,-1,78.0315,90,54.1298,1,4,-1.74292,19.6335,0.0308811,1,3,13.9907,4.1
"Jan 9, 06:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,4.1
"Jan 9, 07:00 pm",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,4.1
"Jan 9, 08:00 pm",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,6.5
"Jan 9, 09:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,6.5
"Jan 9, 10:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,6.5
"Jan 9, 11:00 pm",0,-4,0,0,0,0,0,-4,0,0,1,0,0,8
"Jan 10, 12:00 am",0,-4.3,0,0,0,0,0,-4.3,0,0,1,0,0,8
"Jan 10, 01:00 am",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,8
"Jan 10, 02:00 am",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,7.7
"Jan 10, 03:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,7.7
"Jan 10, 04:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,7.7
"Jan 10, 05:00 am",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,9.2
"Jan 10, 06:00 am",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,9.2
"Jan 10, 07:00 am",0,-3.5,0,0,0,0,0,-3.5,0,0,1,0,0,9.2
"Jan 10, 08:00 am",123.216,-3.5,74.3253,0,148.238,35,35,-3.9477,37.9651,0.123216,1,2,37.9651,9.8
"Jan 10, 09:00 am",1383.82,-3.6,63.346,733,1440.84,51,216,0.635301,400.623,1.38382,1,1,376.145,9.8
"Jan 10, 10:00 am",2090.83,-2.1,53.5576,851,2172.27,61,352,4.86011,591.93,2.09083,1,1,577.376,9.8
"Jan 10, 11:00 am",2410.5,-0.7,46.3616,881,2504.53,56,425,8.38063,684.339,2.4105,1,1,675.908,8.6
"Jan 10, 12:00 pm",2670.51,0.8,43.0998,922,2775.51,68,483,11.1009,764.635,2.67051,1,1,758.026,8.6
"Jan 10, 01:00 pm",2574.99,1.7,44.6486,914,2675.88,67,465,11.7317,740.387,2.57499,1,1,732.856,8.6
"Jan 10, 02:00 pm",2227.68,2.6,50.5662,875,2314.39,63,390,11.5663,645.252,2.22768,1,1,633.388,8.2
"Jan 10, 03:00 pm",1613.47,3.5,59.5546,787,1677.91,55,268,9.93421,476.538,1.61347,1,1,455.91,8.2
"Jan 10, 04:00 pm",772.738,3.2,70.41,573,812.424,37,113,6.11769,245.132,0.772738,1,1,217.11,8.2
"Jan 10, 05:00 pm",33.4359,3,77.9924,96,56.7326,1,4,2.47248,20.9418,0.0334359,1,3,14.9262,8.8
"Jan 10, 06:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,8.8
"Jan 10, 07:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,8.8
"Jan 10, 08:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,8.3
"Jan 10, 09:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,8.3
"Jan 10, 10:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,8.3
"Jan 10, 11:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,5.9
"Jan 11, 12:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,5.9
"Jan 11, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,5.9
"Jan 11, 02:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,3.2
